user_id,total_sessions,avg_session_length,total_purchases,total_levels,last_login,first_login,days_since_last_login,days_active,sessions_per_week,churned,R_score,F_score,M_score,RFM_score,engagement_score,purchase_rate,level_rate,is_high_spender,is_highly_active,cluster,segment
177,6,31.266666666666666,21,67,2024-10-20,2024-02-27,72,237,0.18,1,1.0,1.0,2.0,4.0,17.2,3.5,11.167,0,0,0,At-Risk
178,4,41.475,11,38,2024-12-09,2024-02-03,22,311,0.09,0,3.0,1.0,1.0,5.0,16.83,2.75,9.5,0,0,0,At-Risk
179,15,40.333333333333336,62,104,2024-12-29,2024-01-15,2,350,0.3,0,5.0,4.0,5.0,14.0,24.32,4.133,6.933,1,1,2,High Engagement
180,4,19.15,26,30,2024-12-30,2024-08-13,1,140,0.2,0,5.0,2.0,2.0,9.0,9.73,6.5,7.5,0,0,0,At-Risk
181,5,28.9,7,44,2024-11-02,2024-05-21,59,166,0.21,1,2.0,2.0,1.0,5.0,14.17,1.4,8.8,0,0,0,At-Risk
182,13,26.45384615384615,35,131,2024-12-14,2024-02-29,17,290,0.31,0,4.0,5.0,3.0,12.0,23.06,2.692,10.077,0,1,2,High Engagement
183,13,34.330769230769235,88,136,2024-12-20,2024-01-10,11,346,0.26,0,4.0,4.0,5.0,13.0,25.76,6.769,10.462,1,0,2,High Engagement
184,8,32.387499999999996,22,82,2024-09-25,2024-01-15,97,255,0.22,1,1.0,2.0,2.0,5.0,19.29,2.75,10.25,0,0,0,At-Risk
185,9,32.13333333333333,21,63,2024-11-09,2024-04-11,52,213,0.3,1,2.0,4.0,2.0,8.0,17.52,2.333,7.0,0,1,0,At-Risk
186,10,51.82000000000001,37,115,2024-12-16,2024-05-08,15,223,0.31,0,4.0,5.0,3.0,12.0,28.98,3.7,11.5,0,1,2,High Engagement
187,9,40.888888888888886,28,100,2024-10-25,2024-01-12,67,288,0.22,1,1.0,2.0,2.0,5.0,23.75,3.111,11.111,0,0,1,Casual
188,5,39.72,13,31,2024-06-21,2024-01-10,193,164,0.21,1,1.0,2.0,1.0,4.0,16.04,2.6,6.2,0,0,0,At-Risk
189,9,27.333333333333332,28,77,2024-10-19,2024-01-24,73,270,0.23,1,1.0,3.0,2.0,6.0,17.28,3.111,8.556,0,0,0,At-Risk
190,6,12.783333333333331,7,66,2024-10-15,2024-01-14,77,276,0.15,1,1.0,1.0,1.0,3.0,11.43,1.167,11.0,0,0,0,At-Risk
191,10,25.380000000000003,32,115,2024-11-23,2024-01-26,38,303,0.23,1,2.0,3.0,3.0,8.0,20.72,3.2,11.5,0,0,0,At-Risk
192,8,54.4875,32,86,2024-09-13,2024-02-29,109,198,0.28,1,1.0,4.0,3.0,8.0,26.58,4.0,10.75,0,0,1,Casual
193,9,17.255555555555553,32,101,2024-12-21,2024-01-22,10,335,0.19,0,4.0,2.0,3.0,9.0,16.64,3.556,11.222,0,0,0,At-Risk
194,6,10.483333333333333,21,55,2024-07-27,2024-02-08,157,171,0.25,1,1.0,3.0,2.0,6.0,9.98,3.5,9.167,0,0,0,At-Risk
195,10,21.08,38,102,2024-12-24,2024-01-10,7,350,0.2,0,5.0,2.0,3.0,10.0,17.94,3.8,10.2,0,0,0,At-Risk
196,5,40.86,1,46,2024-08-22,2024-03-25,131,151,0.23,1,1.0,3.0,1.0,5.0,18.05,0.2,9.2,0,0,0,At-Risk
197,9,43.41111111111111,19,79,2024-12-04,2024-01-21,27,319,0.2,0,3.0,2.0,2.0,7.0,22.2,2.111,8.778,0,0,1,Casual
198,10,47.52,11,88,2024-10-23,2024-02-24,69,243,0.29,1,1.0,4.0,1.0,6.0,24.74,1.1,8.8,0,1,1,Casual
199,11,23.545454545454547,52,112,2024-12-25,2024-01-04,6,357,0.22,0,5.0,2.0,4.0,11.0,19.82,4.727,10.182,0,0,3,High Spender
200,11,42.38181818181818,31,101,2024-12-22,2024-02-18,9,309,0.25,0,5.0,3.0,3.0,11.0,24.42,2.818,9.182,0,0,1,Casual
201,11,24.62727272727273,45,112,2024-10-21,2024-01-05,71,291,0.26,1,1.0,4.0,4.0,9.0,20.3,4.091,10.182,0,0,3,High Spender
202,8,20.3125,23,73,2024-12-05,2024-01-16,26,325,0.17,0,3.0,1.0,2.0,6.0,14.51,2.875,9.125,0,0,0,At-Risk
203,12,29.975,29,103,2024-12-05,2024-02-11,26,299,0.28,0,3.0,4.0,2.0,9.0,21.03,2.417,8.583,0,0,0,At-Risk
204,14,37.535714285714285,33,138,2024-10-18,2024-01-23,74,270,0.36,1,1.0,5.0,3.0,9.0,27.33,2.357,9.857,0,1,2,High Engagement
205,9,25.866666666666667,55,91,2024-12-28,2024-01-26,3,338,0.19,0,5.0,2.0,4.0,11.0,18.17,6.111,10.111,1,0,3,High Spender
206,11,41.72727272727273,22,75,2024-12-13,2024-01-03,18,346,0.22,0,4.0,2.0,2.0,8.0,21.35,2.0,6.818,0,0,1,Casual
207,16,29.70625,68,127,2024-11-04,2024-01-07,57,303,0.37,1,2.0,5.0,5.0,12.0,23.85,4.25,7.938,1,1,2,High Engagement
208,9,24.14444444444444,46,109,2024-12-24,2024-01-25,7,335,0.19,0,5.0,2.0,4.0,11.0,19.56,5.111,12.111,0,0,3,High Spender
209,12,29.733333333333334,43,136,2024-12-12,2024-02-27,19,290,0.29,0,4.0,4.0,4.0,12.0,24.5,3.583,11.333,0,1,2,High Engagement
210,12,51.5,62,124,2024-08-18,2024-01-04,135,228,0.37,1,1.0,5.0,5.0,11.0,30.07,5.167,10.333,1,1,2,High Engagement
211,13,34.53076923076923,32,129,2024-12-21,2024-02-01,10,325,0.28,0,4.0,4.0,3.0,11.0,25.15,2.462,9.923,0,0,2,High Engagement
212,7,37.82857142857143,29,67,2024-10-03,2024-02-09,89,238,0.21,1,1.0,2.0,2.0,5.0,19.29,4.143,9.571,0,0,0,At-Risk
213,9,30.32222222222222,30,81,2024-11-25,2024-01-03,36,328,0.19,1,2.0,2.0,2.0,6.0,18.44,3.333,9.0,0,0,0,At-Risk
214,8,19.5875,42,47,2024-12-08,2024-01-04,23,340,0.16,0,3.0,1.0,4.0,8.0,11.5,5.25,5.875,0,0,0,At-Risk
215,6,42.6,22,57,2024-12-11,2024-04-18,20,238,0.18,0,3.0,1.0,2.0,6.0,19.54,3.667,9.5,0,0,0,At-Risk
216,9,35.400000000000006,51,53,2024-12-29,2024-01-29,2,336,0.19,0,5.0,2.0,4.0,11.0,17.0,5.667,5.889,0,0,3,High Spender
217,12,33.108333333333334,32,116,2024-11-27,2024-01-18,34,315,0.27,1,3.0,4.0,3.0,10.0,23.31,2.667,9.667,0,0,2,High Engagement
218,19,36.22105263157895,116,169,2024-11-21,2024-01-24,40,303,0.44,1,2.0,5.0,5.0,12.0,30.54,6.105,8.895,1,1,2,High Engagement
219,16,46.7125,27,129,2024-12-09,2024-01-04,22,341,0.33,0,3.0,5.0,2.0,10.0,29.01,1.688,8.062,0,1,2,High Engagement
220,15,35.940000000000005,71,145,2024-12-26,2024-02-29,5,302,0.35,0,5.0,5.0,5.0,15.0,27.55,4.733,9.667,1,1,2,High Engagement
221,10,29.78,45,85,2024-09-22,2024-01-05,100,262,0.27,1,1.0,4.0,4.0,9.0,19.02,4.5,8.5,0,0,3,High Spender
222,10,20.28,47,121,2024-12-15,2024-01-10,16,341,0.21,0,4.0,2.0,4.0,10.0,19.75,4.7,12.1,0,0,3,High Spender
223,11,48.309090909090905,41,83,2024-12-15,2024-03-05,16,286,0.27,0,4.0,4.0,3.0,11.0,24.37,3.727,7.545,0,0,1,Casual
224,11,47.3,59,83,2024-11-08,2024-01-18,53,296,0.26,1,2.0,4.0,5.0,11.0,24.03,5.364,7.545,1,0,3,High Spender
225,13,28.315384615384616,60,122,2024-12-26,2024-01-04,5,358,0.25,0,5.0,3.0,5.0,13.0,22.43,4.615,9.385,1,0,2,High Engagement
226,6,8.266666666666667,3,37,2024-12-29,2024-01-08,2,357,0.12,0,5.0,1.0,1.0,7.0,6.88,0.5,6.167,0,0,0,At-Risk
227,6,27.600000000000005,32,69,2024-08-15,2024-02-23,138,175,0.24,1,1.0,3.0,3.0,7.0,16.55,5.333,11.5,0,0,3,High Spender
228,10,23.58,21,130,2024-12-17,2024-02-12,14,310,0.23,0,4.0,3.0,2.0,9.0,21.77,2.1,13.0,0,0,0,At-Risk
229,7,39.614285714285714,22,64,2024-12-19,2024-01-05,12,350,0.14,0,4.0,1.0,2.0,7.0,19.23,3.143,9.143,0,0,0,At-Risk
230,8,31.7625,43,84,2024-10-11,2024-04-24,81,171,0.33,1,1.0,5.0,4.0,10.0,19.75,5.375,10.5,0,1,3,High Spender
231,10,42.02,94,83,2024-10-18,2024-01-14,74,279,0.25,1,1.0,3.0,5.0,9.0,22.4,9.4,8.3,1,0,3,High Spender
232,11,35.627272727272725,56,100,2024-12-17,2024-01-16,14,337,0.23,0,4.0,3.0,4.0,11.0,22.21,5.091,9.091,1,0,3,High Spender
233,6,22.866666666666664,60,35,2024-12-02,2024-04-23,29,224,0.19,0,3.0,2.0,5.0,10.0,11.33,10.0,5.833,1,0,3,High Spender
234,15,28.12,56,103,2024-12-01,2024-01-12,30,325,0.32,1,3.0,5.0,4.0,12.0,20.63,3.733,6.867,1,1,2,High Engagement
235,8,45.1625,27,88,2024-11-07,2024-02-13,54,269,0.21,1,2.0,2.0,2.0,6.0,23.72,3.375,11.0,0,0,1,Casual
236,21,38.833333333333336,129,233,2024-12-25,2024-01-09,6,352,0.42,0,5.0,5.0,5.0,15.0,38.03,6.143,11.095,1,1,2,High Engagement
237,11,22.245454545454542,12,73,2024-12-21,2024-02-29,10,297,0.26,0,4.0,4.0,1.0,9.0,15.45,1.091,6.636,0,0,0,At-Risk
238,8,27.5,44,94,2024-10-25,2024-01-07,67,293,0.19,1,1.0,2.0,4.0,7.0,18.97,5.5,11.75,0,0,3,High Spender
239,7,39.885714285714286,40,91,2024-12-21,2024-02-05,10,321,0.15,0,4.0,1.0,3.0,8.0,22.21,5.714,13.0,0,0,3,High Spender
240,9,48.06666666666667,65,61,2024-11-30,2024-01-21,31,315,0.2,1,3.0,2.0,5.0,10.0,21.69,7.222,6.778,1,0,3,High Spender
241,9,27.933333333333337,46,85,2024-11-19,2024-02-16,42,278,0.23,1,2.0,3.0,4.0,9.0,18.31,5.111,9.444,0,0,3,High Spender
242,11,34.154545454545456,55,142,2024-12-09,2024-02-02,22,312,0.25,0,3.0,3.0,4.0,10.0,26.3,5.0,12.909,1,0,2,High Engagement
243,11,29.318181818181817,14,76,2024-12-21,2024-02-23,10,303,0.25,0,4.0,3.0,1.0,8.0,17.85,1.273,6.909,0,0,0,At-Risk
244,14,30.75,97,150,2024-12-01,2024-01-09,30,328,0.3,1,3.0,4.0,5.0,12.0,26.33,6.929,10.714,1,1,2,High Engagement
245,8,40.825,14,68,2024-09-24,2024-01-08,98,261,0.21,1,1.0,2.0,1.0,4.0,20.3,1.75,8.5,0,0,1,Casual
246,9,30.133333333333333,17,93,2024-12-02,2024-01-14,29,324,0.19,0,3.0,2.0,1.0,6.0,19.66,1.889,10.333,0,0,0,At-Risk
247,9,40.15555555555555,23,85,2024-12-28,2024-02-25,3,308,0.2,0,5.0,2.0,2.0,9.0,21.86,2.556,9.444,0,0,1,Casual
248,11,54.23636363636364,67,96,2024-10-12,2024-01-03,80,284,0.27,1,1.0,4.0,5.0,10.0,27.53,6.091,8.727,1,0,2,High Engagement
249,10,38.44,35,106,2024-12-17,2024-04-19,14,243,0.29,0,4.0,4.0,3.0,11.0,23.93,3.5,10.6,0,1,2,High Engagement
250,9,48.62222222222222,30,110,2024-12-08,2024-03-30,23,254,0.25,0,3.0,3.0,2.0,8.0,27.25,3.333,12.222,0,0,1,Casual
251,6,28.566666666666663,17,56,2024-08-21,2024-03-16,132,159,0.26,1,1.0,4.0,1.0,6.0,15.55,2.833,9.333,0,0,0,At-Risk
252,9,27.655555555555555,18,79,2024-12-26,2024-01-25,5,337,0.19,0,5.0,2.0,1.0,8.0,17.43,2.0,8.778,0,0,0,At-Risk
253,10,40.28,53,129,2024-12-27,2024-02-15,4,317,0.22,0,5.0,2.0,4.0,11.0,26.64,5.3,12.9,1,0,2,High Engagement
254,7,51.22857142857142,50,58,2024-08-18,2024-01-24,135,208,0.24,1,1.0,3.0,4.0,8.0,22.48,7.143,8.286,0,0,3,High Spender
255,16,34.0,51,131,2024-12-19,2024-02-03,12,321,0.35,0,4.0,5.0,4.0,13.0,25.49,3.188,8.188,0,1,2,High Engagement
256,10,34.760000000000005,75,92,2024-12-11,2024-01-21,20,326,0.21,0,3.0,2.0,5.0,10.0,21.02,7.5,9.2,1,0,3,High Spender
257,3,54.96666666666666,20,36,2024-12-03,2024-02-27,28,281,0.07,0,3.0,1.0,2.0,6.0,20.59,6.667,12.0,0,0,1,Casual
258,15,22.226666666666667,49,131,2024-10-25,2024-01-26,67,274,0.38,1,1.0,5.0,4.0,10.0,22.07,3.267,8.733,0,1,2,High Engagement
259,9,31.61111111111111,24,108,2024-11-22,2024-01-21,39,307,0.21,1,2.0,2.0,2.0,6.0,21.77,2.667,12.0,0,0,0,At-Risk
260,11,24.10909090909091,22,99,2024-11-11,2024-01-26,50,291,0.26,1,2.0,4.0,2.0,8.0,18.77,2.0,9.0,0,0,0,At-Risk
261,10,22.32,46,107,2024-12-25,2024-01-05,6,356,0.2,0,5.0,2.0,4.0,11.0,18.84,4.6,10.7,0,0,3,High Spender
262,5,3.72,15,55,2024-11-01,2024-03-19,60,228,0.15,1,1.0,1.0,1.0,3.0,7.55,3.0,11.0,0,0,0,At-Risk
263,14,27.00714285714286,76,138,2024-11-29,2024-01-11,32,324,0.3,1,3.0,4.0,5.0,12.0,23.93,5.429,9.857,1,1,2,High Engagement
264,15,39.64,38,114,2024-12-27,2024-01-30,4,333,0.32,0,5.0,5.0,3.0,13.0,25.26,2.533,7.6,0,1,2,High Engagement
265,7,12.757142857142858,12,46,2024-11-27,2024-01-08,34,325,0.15,1,3.0,1.0,1.0,5.0,9.3,1.714,6.571,0,0,0,At-Risk
266,14,36.83571428571429,66,136,2024-12-09,2024-01-29,22,316,0.31,0,3.0,5.0,5.0,13.0,26.71,4.714,9.714,1,1,2,High Engagement
267,14,32.42857142857143,21,151,2024-10-11,2024-01-05,81,281,0.35,1,1.0,5.0,2.0,8.0,27.14,1.5,10.786,0,1,2,High Engagement
268,5,37.1,32,29,2024-09-14,2024-01-03,108,256,0.14,1,1.0,1.0,3.0,5.0,14.76,6.4,5.8,0,0,3,High Spender
269,10,29.089999999999996,65,86,2024-12-25,2024-02-21,6,309,0.23,0,5.0,3.0,5.0,13.0,18.76,6.5,8.6,1,0,3,High Spender
270,19,33.242105263157896,103,172,2024-11-25,2024-01-02,36,329,0.4,1,2.0,5.0,5.0,12.0,29.81,5.421,9.053,1,1,2,High Engagement
271,9,40.45555555555555,8,68,2024-12-28,2024-01-08,3,356,0.18,0,5.0,1.0,1.0,7.0,20.07,0.889,7.556,0,0,0,At-Risk
272,9,39.81111111111111,35,76,2024-12-26,2024-01-13,5,349,0.18,0,5.0,1.0,3.0,9.0,20.72,3.889,8.444,0,0,1,Casual
273,6,44.51666666666667,12,46,2024-06-23,2024-02-03,191,142,0.3,1,1.0,4.0,1.0,6.0,19.43,2.0,7.667,0,1,1,Casual
274,11,28.94545454545454,16,110,2024-12-15,2024-01-25,16,326,0.24,0,4.0,3.0,1.0,8.0,21.3,1.455,10.0,0,0,0,At-Risk
275,9,22.255555555555556,13,82,2024-12-24,2024-02-03,7,326,0.19,0,5.0,2.0,1.0,8.0,16.13,1.444,9.111,0,0,0,At-Risk
276,9,56.52222222222222,38,76,2024-11-02,2024-01-27,59,281,0.22,1,2.0,2.0,3.0,7.0,25.89,4.222,8.444,0,0,1,Casual
277,3,24.833333333333332,7,24,2024-11-17,2024-06-03,44,168,0.12,1,2.0,1.0,1.0,4.0,10.47,2.333,8.0,0,0,0,At-Risk
278,10,40.81,97,117,2024-12-19,2024-01-31,12,324,0.22,0,4.0,2.0,5.0,11.0,25.53,9.7,11.7,1,0,3,High Spender
279,12,39.36666666666667,20,104,2024-11-25,2024-01-01,36,330,0.25,1,2.0,3.0,2.0,7.0,23.83,1.667,8.667,0,0,1,Casual
280,11,22.545454545454547,58,109,2024-12-03,2024-01-16,28,323,0.24,0,3.0,3.0,5.0,11.0,19.28,5.273,9.909,1,0,3,High Spender
281,9,24.700000000000003,37,102,2024-12-15,2024-02-15,16,305,0.21,0,4.0,2.0,3.0,9.0,19.06,4.111,11.333,0,0,0,At-Risk
282,12,24.566666666666663,80,101,2024-12-18,2024-01-19,13,335,0.25,0,4.0,3.0,5.0,12.0,19.08,6.667,8.417,1,0,3,High Spender
283,10,40.46,22,107,2024-12-22,2024-01-25,9,333,0.21,0,5.0,2.0,2.0,9.0,24.32,2.2,10.7,0,0,1,Casual
284,12,29.59166666666667,65,81,2024-12-27,2024-02-29,4,303,0.28,0,5.0,4.0,5.0,14.0,18.58,5.417,6.75,1,0,3,High Spender
285,14,32.285714285714285,37,122,2024-12-23,2024-05-21,8,217,0.44,0,5.0,5.0,3.0,13.0,24.38,2.643,8.714,0,1,2,High Engagement
286,11,34.50909090909091,17,83,2024-12-07,2024-01-01,24,342,0.23,0,3.0,3.0,1.0,7.0,20.07,1.545,7.545,0,0,0,At-Risk
287,8,51.65,44,96,2024-10-30,2024-02-17,62,257,0.22,1,1.0,2.0,4.0,7.0,26.55,5.5,12.0,0,0,1,Casual
288,11,29.036363636363635,95,97,2024-11-08,2024-01-24,53,290,0.27,1,2.0,4.0,5.0,11.0,20.07,8.636,8.818,1,0,3,High Spender
289,6,76.46666666666665,58,61,2024-10-09,2024-03-21,83,203,0.21,1,1.0,2.0,5.0,8.0,30.25,9.667,10.167,1,0,1,Casual
290,10,59.04,55,111,2024-12-28,2024-01-01,3,363,0.19,0,5.0,2.0,4.0,11.0,30.24,5.5,11.1,1,0,1,Casual
291,7,20.199999999999996,47,39,2024-11-02,2024-03-01,59,247,0.2,1,2.0,2.0,4.0,8.0,10.99,6.714,5.571,0,0,3,High Spender
292,10,49.279999999999994,27,124,2024-09-11,2024-01-01,111,255,0.27,1,1.0,4.0,2.0,7.0,29.01,2.7,12.4,0,0,1,Casual
293,12,43.88333333333333,85,144,2024-11-11,2024-02-01,50,285,0.29,1,2.0,4.0,5.0,11.0,29.59,7.083,12.0,1,1,2,High Engagement
294,14,39.51428571428572,54,122,2024-12-23,2024-01-02,8,357,0.27,0,5.0,4.0,4.0,13.0,25.87,3.857,8.714,1,0,2,High Engagement
295,18,49.233333333333334,67,132,2024-12-01,2024-01-10,30,327,0.39,1,3.0,5.0,5.0,13.0,30.32,3.722,7.333,1,1,2,High Engagement
296,8,44.5,60,86,2024-09-03,2024-01-17,119,231,0.24,1,1.0,3.0,5.0,9.0,23.43,7.5,10.75,1,0,3,High Spender
297,12,13.541666666666666,42,113,2024-12-14,2024-01-10,17,340,0.25,0,4.0,3.0,4.0,11.0,17.04,3.5,9.417,0,0,0,At-Risk
298,8,39.1,21,60,2024-10-30,2024-01-28,62,277,0.2,1,1.0,2.0,2.0,5.0,18.89,2.625,7.5,0,0,0,At-Risk
299,10,28.57,32,103,2024-12-01,2024-01-30,30,307,0.23,1,3.0,3.0,3.0,9.0,20.41,3.2,10.3,0,0,0,At-Risk
300,10,39.959999999999994,16,118,2024-12-28,2024-02-18,3,315,0.22,0,5.0,2.0,1.0,8.0,25.38,1.6,11.8,0,0,1,Casual
301,14,39.957142857142856,49,161,2024-12-18,2024-01-06,13,348,0.28,0,4.0,4.0,4.0,12.0,30.17,3.5,11.5,0,0,2,High Engagement
302,12,21.358333333333334,102,134,2024-11-16,2024-04-29,45,202,0.42,1,2.0,5.0,5.0,12.0,22.29,8.5,11.167,1,1,2,High Engagement
303,11,33.62727272727273,46,99,2024-12-05,2024-02-18,26,292,0.26,0,3.0,4.0,4.0,11.0,21.62,4.182,9.0,0,0,3,High Spender
304,14,47.32142857142857,25,155,2024-12-22,2024-03-11,9,287,0.34,0,5.0,5.0,2.0,12.0,31.99,1.786,11.071,0,1,2,High Engagement
305,13,35.34615384615385,32,113,2024-10-21,2024-01-27,71,269,0.34,1,1.0,5.0,3.0,9.0,23.94,2.462,8.692,0,1,2,High Engagement
306,7,23.6,30,46,2024-12-29,2024-02-03,2,331,0.15,0,5.0,1.0,2.0,8.0,12.56,4.286,6.571,0,0,0,At-Risk
307,10,36.7,50,81,2024-10-31,2024-01-12,61,294,0.24,1,1.0,3.0,4.0,8.0,20.56,5.0,8.1,0,0,3,High Spender
308,9,65.38888888888889,22,49,2024-10-13,2024-02-04,79,253,0.25,1,1.0,3.0,2.0,6.0,25.81,2.444,5.444,0,0,1,Casual
309,10,43.73,80,86,2024-11-22,2024-03-11,39,257,0.27,1,2.0,4.0,5.0,11.0,23.32,8.0,8.6,1,0,3,High Spender
310,6,38.96666666666667,15,51,2024-11-02,2024-01-22,59,286,0.15,1,2.0,1.0,1.0,4.0,17.7,2.5,8.5,0,0,0,At-Risk
311,10,17.32,19,100,2024-09-17,2024-02-12,105,219,0.32,1,1.0,5.0,2.0,8.0,17.08,1.9,10.0,0,1,0,At-Risk
312,11,40.9,23,93,2024-12-15,2024-01-09,16,342,0.23,0,4.0,3.0,2.0,9.0,23.05,2.091,8.455,0,0,1,Casual
313,15,24.40666666666667,46,155,2024-12-03,2024-01-04,28,335,0.31,0,3.0,5.0,4.0,12.0,24.99,3.067,10.333,0,1,2,High Engagement
314,10,44.61,36,80,2024-12-16,2024-01-22,15,330,0.21,0,4.0,2.0,3.0,9.0,22.7,3.6,8.0,0,0,1,Casual
315,5,10.72,6,22,2024-12-25,2024-08-02,6,146,0.24,0,5.0,3.0,1.0,9.0,6.51,1.2,4.4,0,0,0,At-Risk
316,13,22.82307692307692,63,86,2024-12-21,2024-01-01,10,356,0.26,0,4.0,4.0,5.0,13.0,17.0,4.846,6.615,1,0,3,High Spender
317,6,38.1,24,40,2024-12-02,2024-01-02,29,336,0.12,0,3.0,1.0,2.0,6.0,16.15,4.0,6.667,0,0,0,At-Risk
318,4,16.875,2,23,2024-07-03,2024-03-30,181,96,0.29,1,1.0,4.0,1.0,6.0,8.66,0.5,5.75,0,1,0,At-Risk
319,13,26.015384615384615,68,109,2024-12-01,2024-01-30,30,307,0.3,1,3.0,4.0,5.0,12.0,20.56,5.231,8.385,1,1,3,High Spender
320,12,21.066666666666663,32,109,2024-12-03,2024-01-01,28,338,0.25,0,3.0,3.0,3.0,9.0,18.87,2.667,9.083,0,0,0,At-Risk
321,12,50.24166666666667,19,101,2024-11-29,2024-03-17,32,258,0.33,1,3.0,5.0,2.0,10.0,27.1,1.583,8.417,0,1,1,Casual
322,4,29.6,2,44,2024-12-21,2024-03-26,10,271,0.1,0,4.0,1.0,1.0,6.0,13.94,0.5,11.0,0,0,0,At-Risk
323,11,55.2,78,95,2024-12-29,2024-01-11,2,354,0.22,0,5.0,2.0,5.0,12.0,27.51,7.091,8.636,1,0,3,High Spender
324,7,35.17142857142857,34,75,2024-12-13,2024-01-12,18,337,0.15,0,4.0,1.0,3.0,8.0,19.1,4.857,10.714,0,0,0,At-Risk
325,11,24.372727272727275,31,90,2024-12-21,2024-03-26,10,271,0.28,0,4.0,4.0,3.0,11.0,17.97,2.818,8.182,0,0,0,At-Risk
326,8,38.6,22,61,2024-12-16,2024-01-21,15,331,0.17,0,4.0,1.0,2.0,7.0,18.73,2.75,7.625,0,0,0,At-Risk
327,10,23.02,24,111,2024-11-28,2024-01-09,33,325,0.22,1,3.0,2.0,2.0,7.0,19.55,2.4,11.1,0,0,0,At-Risk
328,5,25.7,31,54,2024-12-14,2024-03-22,17,268,0.13,0,4.0,1.0,3.0,8.0,13.95,6.2,10.8,0,0,0,At-Risk
329,11,45.75454545454546,24,105,2024-12-26,2024-01-27,5,335,0.23,0,5.0,3.0,2.0,10.0,25.78,2.182,9.545,0,0,1,Casual
330,14,20.407142857142855,15,112,2024-10-18,2024-01-08,74,285,0.34,1,1.0,5.0,1.0,7.0,19.35,1.071,8.0,0,1,0,At-Risk
331,15,38.38666666666667,36,132,2024-12-27,2024-01-08,4,355,0.3,0,5.0,4.0,3.0,12.0,26.71,2.4,8.8,0,1,2,High Engagement
332,9,29.877777777777776,22,80,2024-12-28,2024-02-14,3,319,0.2,0,5.0,2.0,2.0,9.0,18.24,2.444,8.889,0,0,0,At-Risk
333,9,38.08888888888888,41,78,2024-10-20,2024-01-22,72,273,0.23,1,1.0,3.0,3.0,7.0,20.62,4.556,8.667,0,0,3,High Spender
334,6,21.3,33,68,2024-12-25,2024-03-27,6,274,0.15,0,5.0,1.0,3.0,9.0,14.2,5.5,11.333,0,0,0,At-Risk
335,14,64.18571428571428,53,145,2024-12-11,2024-02-04,20,312,0.31,0,3.0,5.0,4.0,12.0,35.87,3.786,10.357,1,1,2,High Engagement
336,6,47.96666666666667,55,44,2024-11-28,2024-03-19,33,255,0.16,1,3.0,1.0,4.0,8.0,19.69,9.167,7.333,1,0,3,High Spender
337,8,22.875,12,87,2024-12-28,2024-01-16,3,348,0.16,0,5.0,1.0,1.0,7.0,16.73,1.5,10.875,0,0,0,At-Risk
338,10,35.5,47,80,2024-11-13,2024-03-17,48,242,0.29,1,2.0,4.0,4.0,10.0,20.29,4.7,8.0,0,1,3,High Spender
339,11,20.145454545454545,24,83,2024-12-30,2024-02-13,1,322,0.24,0,5.0,3.0,2.0,10.0,15.8,2.182,7.545,0,0,0,At-Risk
340,12,36.53333333333333,83,132,2024-10-26,2024-03-05,66,236,0.36,1,1.0,5.0,5.0,11.0,26.39,6.917,11.0,1,1,2,High Engagement
341,13,34.49230769230769,44,137,2024-12-20,2024-02-02,11,323,0.28,0,4.0,4.0,4.0,12.0,25.99,3.385,10.538,0,0,2,High Engagement
342,12,22.03333333333333,59,97,2024-11-19,2024-02-05,42,289,0.29,1,2.0,4.0,5.0,11.0,18.05,4.917,8.083,1,1,3,High Spender
343,12,40.11666666666667,26,162,2024-12-15,2024-02-16,16,304,0.28,0,4.0,4.0,2.0,10.0,30.33,2.167,13.5,0,0,2,High Engagement
344,10,40.73,35,75,2024-12-27,2024-01-01,4,362,0.19,0,5.0,2.0,3.0,10.0,20.93,3.5,7.5,0,0,1,Casual
345,12,29.4,27,80,2024-12-12,2024-03-07,19,281,0.3,0,4.0,4.0,2.0,10.0,18.5,2.25,6.667,0,1,0,At-Risk
346,11,27.73636363636364,56,104,2024-12-27,2024-03-22,4,281,0.27,0,5.0,4.0,4.0,13.0,20.43,5.091,9.455,1,0,3,High Spender
347,14,32.385714285714286,30,105,2024-12-29,2024-01-19,2,346,0.28,0,5.0,4.0,2.0,11.0,21.97,2.143,7.5,0,0,1,Casual
348,8,48.55,11,69,2024-12-07,2024-01-06,24,337,0.17,0,3.0,1.0,1.0,5.0,22.56,1.375,8.625,0,0,1,Casual
349,9,43.8,26,104,2024-11-30,2024-01-09,31,327,0.19,1,3.0,2.0,2.0,7.0,24.92,2.889,11.556,0,0,1,Casual
350,11,25.49090909090909,43,102,2024-12-22,2024-01-02,9,356,0.22,0,5.0,2.0,4.0,11.0,19.34,3.909,9.273,0,0,3,High Spender
351,10,21.72,18,49,2024-12-19,2024-02-06,12,318,0.22,0,4.0,2.0,1.0,7.0,12.59,1.8,4.9,0,0,0,At-Risk
352,13,24.638461538461534,39,102,2024-11-03,2024-01-09,58,300,0.3,1,2.0,4.0,3.0,9.0,19.4,3.0,7.846,0,1,0,At-Risk
353,16,11.36875,73,175,2024-10-19,2024-01-08,73,286,0.39,1,1.0,5.0,5.0,11.0,23.52,4.562,10.938,1,1,2,High Engagement
